"41","38.13626679"
"75","75.42283401"
"3","3.574661632"
"48","53.62523007"
"37","36.4139958"
"71","75.14466308"
"24","22.21908523"
"77","74.12151511"
"68","63.5312572"
"34","36.24807243"
"47","49.86702787"
"24","20.21665898"
"27","21.53140009"
"70","66.94758118"
"68","64.05710234"
"74","70.77549842"
"29","34.07278254"
"95","92.15749762"
"76","73.13850045"
"79","81.22259156"
"98","92.85929155"
"21","25.10114067"
"28","28.36793808"
"95","94.08853397"
"54","53.25166165"
"87","85.59308727"
"56","59.16236621"
"9","10.68453755"
"80","75.24148428"
"26","28.22325833"
"87","86.10708624"
"25","25.33323728"
"33","33.22031418"
"8","6.364615703"
"64","66.09563422"
"95","95.4609216"
"94","88.64183756"
"17","19.30486546"
"54","58.70318693"
"49","48.84542083"
"7","6.815491279"
"99","99.40394676"
"95","93.73176312"
"36","32.77049249"
"75","75.45758614"
"48","47.0586788"
"65","60.53321778"
"89","91.24239226"
"42","40.30929858"
"93","89.42222685"
"81","87.15690853"
"86","86.82132066"
"25","25.53752833"
"26","26.11697543"
"47","46.06629478"
"51","53.26657596"
"100","96.62327888"
"50","49.65277661"
"94","95.78441027"
"5","7.382244165"
"6","6.047286687"
"24","24.47387908"
"68","71.11189935"
"75","75.96844763"
"84","83.50570521"
"7","3.829381009"
"53","52.51703683"
"8","8.791139893"
"73","72.80457527"
"41","33.30638903"
"16","14.10999096"
"26","26.40362524"
"80","80.86087062"
"89","91.72960726"
"77","77.01988215"
"78","82.53030719"
"89","86.26972444"
"80","77.13735466"
"34","36.67762733"
"92","86.98450355"
"55","51.47649476"
"27","32.34784175"
"19","17.34557531"
"12","16.78353974"
"56","57.72853572"
"2","1.576584383"
"47","44.15029394"
"22","17.4618141"
"56","59.24362743"
"0","2.116113029"
"2","-1.053275611"
"82","86.79002254"
"26","24.34804332"
"57","60.14031858"
"50","48.29491198"
"44","44.04222058"
"84","85.52145453"
"26","24.5227488"
"70","73.71434779"
"52","52.95305521"
"66","63.15189497"
"41","43.16133498"
"44","45.67562576"
"42","38.46213684"
"3","-2.830749501"
"19","19.47100788"
"31","29.19693178"
"94","94.07428225"
"97","96.49812401"
"71","67.92051286"
"21","22.5453232"
"19","22.58096241"
"17","20.10741433"
"16","16.01629889"
"7","4.035430253"
"61","61.14568518"
"49","48.43307886"
"10","13.97163653"
"29","29.6673599"
"52","55.34529893"
"29","26.65566328"
"10","12.18441166"
"86","86.28206739"
"65","64.00077658"
"50","50.82304924"
"71","70.3188322"
"4","-0.936895047"
"86","88.57251713"
"24","18.91422276"
"30","32.59980745"
"26","23.87590331"
"23","21.02469368"
"51","47.5775361"
"20","20.72894979"
"42","43.2736092"
"16","20.38051187"
"62","66.48278755"
"57","57.25180153"
"74","75.72605529"
"77","80.59643338"
"8","6.967537054"
"3","-2.235879852"
"8","10.240085"
"50","47.04654956"
"62","64.94841088"
"24","21.59635575"
"55","55.35893915"
"37","32.87558963"
"30","31.24365589"
"58","57.95782956"
"86","90.72048818"
"52","52.24760027"
"62","58.750127"
"27","24.58286902"
"51","55.85003198"
"14","12.12573805"
"100","100.0158026"
"61","60.19925869"
"72","74.04682658"
"86","85.03295412"
"5","1.611947467"
"61","60.38823085"
"71","70.36836307"
"21","18.44679787"
"54","52.26831735"
"84","83.1286166"
"81","82.18839247"
"42","43.64765048"
"97","94.2963344"
"54","49.44785426"
"5","7.682024586"
"74","72.6356699"
"61","61.01858089"
"54","52.78130641"
"47","53.60562216"
"53","57.11195136"
"98","94.47728801"
"78","79.1050629"
"30","27.9645947"
"97","101.6228548"
"63","62.55662585"
"49","53.5825402"
"0","1.406254414"
"71","68.92139297"
"100","101.7003412"
"48","46.9666961"
"51","51.02642868"
"18","13.84973988"
"89","85.52073551"
"30","28.99769315"
"99","99.51685756"
"98","99.04315693"
"93","94.63911256"
"16","15.56135514"
"49","46.78357742"
"22","24.63528393"
"18","21.21321959"
"55","53.98393374"
"65","58.37266004"
"43","42.91449728"
"83","87.22059677"
"75","74.29662112"
"100","102.4967859"
"41","43.88314335"
"91","91.17012883"
"52","53.06655757"
"46","49.42440876"
"29","26.33464785"
"85","82.47683519"
"97","98.52008934"
"55","56.15303953"
"7","9.400497579"
"36","37.17063131"
"51","52.94026699"
"49","46.36928662"
"58","53.83020877"
"50","45.94511142"
"94","97.02383456"
"67","65.0132736"
"89","86.5069584"
"43","40.83182104"
"76","75.63280796"
"22","24.08498313"
"35","36.78035027"
"99","100.5328916"
"37","41.14386358"
"31","29.04466136"
"52","51.70352433"
"24","21.97388066"
"11","9.199954718"
"95","100.740897"
"66","71.70015848"
"61","61.19971596"
"50","49.82634062"
"75","74.39517002"
"39","37.49971096"
"60","53.65084683"
"68","69.04377173"
"35","33.92561965"
"58","56.68718792"
"53","49.92639685"
"5","5.860391715"
"14","8.148154262"
"53","55.72021356"
"49","49.72359037"
"80","79.22021816"
"16","16.16712757"
"83","86.30177517"
"76","75.30033002"
"13","9.577368568"
"25","25.26971886"
"51","48.38088357"
"34","36.33294447"
"70","72.95331671"
"26","27.65574228"
"98","92.59573853"
"86","88.85523586"
"90","94.79690531"
"100","99.00361771"
"60","58.67366671"
"46","45.09439571"
"49","56.15934471"
"51","46.94362684"
"50","48.33449605"
"19","18.40919388"
"91","94.92329574"
"92","86.26936988"
"48","47.78165248"
"29","26.59436195"
"81","81.28960746"
"8","8.452520159"
"38","37.83155021"
"57","56.18131518"
"40","39.69185252"
"79","76.92664854"
"29","27.65452669"
"96","88.02990531"
"19","20.87391785"
"60","56.99178872"
"81","77.83354439"
"70","72.58929383"
"50","50.01787825"
"44","44.98103442"
"11","11.99017641"
"15","9.290856256"
"6","1.919513328"
"70","75.0284725"
"5","1.628826073"
"39","38.3037698"
"72","66.27746655"
"43","44.70786405"
"55","57.53887255"
"21","22.51016575"
"95","94.70291077"
"98","102.4959452"
"41","41.21469904"
"25","25.04169243"
"86","86.76845244"
"1","3.778209914"
"16","13.89748578"
"55","50.50711779"
"25","24.81824269"
"4","9.682408486"
"31","33.94224862"
"48","48.88147608"
"55","54.40348599"
"93","92.26970059"
"75","71.70233156"
"67","68.73365081"
"68","69.35848388"
"49","47.38516883"
"100","99.98491591"
"25","32.37576914"
"25","26.03323718"
"75","75.48910307"
"88","87.67388681"
"34","36.59623056"
"54","54.57648371"
"38","40.95102191"
"21","18.06450222"
"92","86.78316267"
"8","7.896539841"
"21","15.50701184"
"32","35.00341078"
"88","85.86077871"
"35","36.72823317"
"75","79.20610113"
"67","65.84975426"
"76","80.80643766"
"90","89.59295492"
"44","48.59717283"
"10","13.93415049"
"59","61.69026202"
"21","27.3051179"
"15","11.60499315"
"16","14.00226297"
"67","71.0826803"
"32","33.67416"
"42","43.71901164"
"13","13.11612884"
"44","41.57421008"
"26","24.76649193"
"70","73.68477876"
"77","74.25552425"
"77","77.53149541"
"68","66.28310437"
"77","76.24503196"
"36","36.62438077"
"88","88.0578931"
"11","10.32374866"
"35","35.02445799"
"10","7.156457657"
"24","21.65857739"
"65","67.88603132"
"17","17.33681562"
"91","94.36778957"
"98","101.1097591"
"32","33.43396307"
"98","98.6132033"
"36","32.52179399"
"49","50.19083844"
"89","90.57741298"
"31","27.83896261"
"69","71.25634126"
"30","31.23212856"
"56","55.9249564"
"6","5.398840061"
"70","76.47340872"
"22","18.56241391"
"91","92.05756378"
"67","71.97121038"
"9","5.225759566"
"25","27.35245439"
"74","73.5964342"
"54","55.32083476"
"50","49.76948983"
"39","41.39990349"
"85","82.69087513"
"3","1.652309089"
"91","93.59057024"
"3","5.297054029"
"22","21.01429422"
"2","2.267059451"
"2","-0.121860502"
"65","66.49546208"
"71","73.83637687"
"42","42.10140878"
"76","77.35135732"
"43","41.02251779"
"8","14.75305272"
"86","83.28199022"
"87","89.93374342"
"3","2.286571686"
"58","55.61421297"
"62","62.15313408"
"89","89.55803528"
"95","94.00291863"
"28","26.78023848"
"0","-0.764537626"
"1","0.282866003"
"49","44.26800515"
"21","19.85174138"
"46","47.15960005"
"11","8.359366572"
"89","92.08157084"
"37","41.88734051"
"29","30.5413129"
"44","46.87654473"
"96","96.35659485"
"16","17.9170699"
"74","71.67949917"
"35","32.64997554"
"42","39.34482965"
"16","17.03401999"
"56","52.87524074"
"18","15.85414849"
"100","108.8716183"
"54","49.30477253"
"92","89.4749477"
"63","63.67348242"
"81","83.78410946"
"73","73.51136922"
"48","46.80297244"
"1","5.809946802"
"85","85.23027975"
"14","10.58213964"
"25","21.37698317"
"45","46.0537745"
"98","95.2389253"
"97","94.15149206"
"58","54.54868046"
"93","87.36260449"
"88","88.47741598"
"89","84.48045678"
"47","48.79647071"
"6","10.76675683"
"34","30.48882921"
"30","29.76846185"
"16","13.51574749"
"86","86.12955884"
"40","43.30022747"
"52","51.92110232"
"15","16.49185287"
"4","7.998073432"
"95","97.66689567"
"99","89.80545367"
"35","38.07166567"
"58","60.27852322"
"10","6.709195759"
"16","18.35488924"
"53","56.37058203"
"58","62.80064204"
"42","41.25155632"
"24","19.42637541"
"84","82.88935804"
